"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000141526",379.06750513973,-0.60580327239862,0.103203990039901,-5.86995979675207,4.35900828692619e-09,0.000207946490327814,"SLC16A3"
