"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000181826",262.426204869989,-0.417810043434412,0.117234209568617,-3.56389184498119,0.000365396560062332,0.00794434144607845,"RELL1"
"ENSG00000154277",55.4195345888921,-0.492530356715904,0.166228205969338,-2.96297703415481,0.0030467930023839,0.0364378302504316,"UCHL1"
"ENSG00000263327",12.2327867480981,0.713544893898136,0.226443625435308,3.15109287146609,0.00162660759696041,0.0232057432476773,"TAPT1-AS1"
"ENSG00000145220",61.2518296342744,-0.311527680118545,0.119691455466854,-2.60275621934279,0.00924776850147247,0.0772147170675613,"LYAR"
"ENSG00000087008",75.775660969216,0.311411584138797,0.12612080160765,2.46915322586967,0.0135433213003132,0.0992989130064971,"ACOX3"
"ENSG00000145241",294.206520515743,0.279894160836545,0.0821697094987071,3.40629366398027,0.000658513056697084,0.0121756033370059,"CENPC"
"ENSG00000205678",681.829036457133,-0.518278189919054,0.149874392259004,-3.45808367998849,0.000544032377843563,0.0106611045573867,"TECRL"
"ENSG00000250317",198.153195281206,-0.335549041424741,0.109195979961266,-3.07290654421314,0.00211984864448822,0.0280257626327403,"SMIM20"
"ENSG00000196616",809.346368822516,0.58280863540665,0.174630907815319,3.33737390876418,0.000845740867283461,0.0145989409864282,"ADH1B"
"ENSG00000145354",76.120002979142,-0.359077818135055,0.110141407970739,-3.26015278677434,0.00111352212091735,0.0178932881903047,"CISD2"
"ENSG00000138663",609.139605505285,-0.253673450869637,0.0859997563094145,-2.94969964748455,0.00318082987394401,0.0375831208902635,"COPS4"
"ENSG00000164096",458.762988465902,-0.272810778939264,0.101462758276358,-2.6887774743537,0.00717142072143982,0.0656255480546517,"C4orf3"
"ENSG00000248144",115.020189626583,0.647275121791259,0.151453713929685,4.27374875793253,1.92213615689535e-05,0.000828784324040537,"ADH1C"
"ENSG00000138798",983.70171708426,0.25884953845354,0.0777308171358848,3.33007612670575,0.000868222431307972,0.014856437266021,"EGF"
"ENSG00000138777",309.407171379317,-0.239738197205233,0.0725601947342299,-3.30399054307027,0.000953190475847437,0.015946058263268,"PPA2"
"ENSG00000172403",19116.4820515369,-0.380332296583316,0.0769948810747038,-4.93970886472701,7.82392982638429e-07,6.11928246067118e-05,"SYNPO2"
"ENSG00000145390",1769.98770671488,0.252528045146237,0.0971725399502157,2.59875933340442,0.00935613432951066,0.0779721972694156,"USP53"
"ENSG00000138814",871.83982093427,0.295741930379537,0.0598247823129362,4.94346855844032,7.67447322048093e-07,6.02906616200982e-05,"PPP3CA"
"ENSG00000109270",277.395320098813,-0.219217667440034,0.0832009839143188,-2.63479657483122,0.00841877212858498,0.0725195985111443,"LAMTOR3"
"ENSG00000124399",146.98490910796,-0.272583883208128,0.0920111726717593,-2.96250852253067,0.00305143361898679,0.0364686549352335,"NDUFB4P12"
"ENSG00000187758",68.4133525082642,0.54486605795753,0.186310593424965,2.92450390469596,0.00345005751308149,0.0399104820688668,"ADH1A"
"ENSG00000145358",2713.41485508268,0.696680179725243,0.148795138063526,4.68214344092214,2.83890709033753e-06,0.000177945112513497,"DDIT4L"
"ENSG00000251022",104.632586155907,-0.287517430883492,0.0975813313799376,-2.94643890196608,0.00321455917628527,0.0378998211858648,"THAP9-AS1"
"ENSG00000227725",121.972103546894,-0.298059487207379,0.110031286035584,-2.708861251617,0.00675145674426723,0.0631219165999449,NA
"ENSG00000109452",600.637992671104,-0.581625148894942,0.136233060542194,-4.26933922338773,1.9605290816292e-05,0.000837060677460815,"INPP4B"
"ENSG00000151623",633.87586900715,0.247325440728348,0.0855787480679955,2.89003340562821,0.0038520089063873,0.0428496598044694,"NR3C2"
"ENSG00000138764",172.973792459309,0.605726861852697,0.19048477320695,3.17992273951794,0.00147314323229993,0.021627308782503,"CCNG2"
"ENSG00000109756",738.957700323428,-0.172755465327488,0.0670634777235589,-2.57599920540358,0.00999508760071195,0.0812290429564066,"RAPGEF2"
"ENSG00000251596",51.7598210712807,-0.386556248657579,0.10750874621445,-3.59557954370063,0.000323670207796946,0.00728814597836792,"HADHAP1"
"ENSG00000248113",45.9247782150781,-0.458337101875043,0.133908171829624,-3.42277170700382,0.000619861132759872,0.0116684402371283,NA
"ENSG00000077684",277.633145149043,0.293346518251181,0.0653053525957915,4.4919215131852,7.05834373422487e-06,0.000372427712973608,"JADE1"
"ENSG00000243175",43.4894190807381,0.463256008989214,0.161848140094596,2.86228812217708,0.00420594368510615,0.0454427020647532,"RPSAP36"
"ENSG00000109458",1057.19286004913,0.542394684632153,0.108440453161918,5.00177441920385,5.68050355283109e-07,4.75870051184087e-05,"GAB1"
"ENSG00000052795",385.63751948951,-0.374959348155607,0.133175408266095,-2.81552993182052,0.00486968604533014,0.0503982985532527,"FNIP2"
"ENSG00000163110",6656.66270966997,-0.562629434588105,0.0883912927296086,-6.36521332829924,1.95018492815719e-10,5.8426218288316e-08,"PDLIM5"
"ENSG00000071205",648.996511703605,0.218255279852994,0.0707200594529408,3.0861863174511,0.00202741738558346,0.0272026977558098,"ARHGAP10"
"ENSG00000129116",2056.63258336119,-0.32440811403073,0.106576068667388,-3.04391143421861,0.00233523877688378,0.0301634101745864,"PALLD"
"ENSG00000083857",250.845980980671,-0.29685958107271,0.117731563206677,-2.52149528118958,0.0116857242806204,0.0908741145553217,"FAT1"
"ENSG00000164168",209.801947847988,-0.227718649960697,0.0663128985025243,-3.43400236006919,0.000594739017733346,0.0113166389622244,"TMEM184C"
"ENSG00000227765",362.240963369873,-1.59757555840819,0.14480502378453,-11.0325976036949,2.66067162360852e-28,6.71857594555775e-25,NA
"ENSG00000129128",661.562998197792,-0.266351082724286,0.096543623960879,-2.75886766828036,0.00580020172850464,0.0564988311604805,"SPCS3"
"ENSG00000198948",179.20496805273,-0.372381056531856,0.141045975934756,-2.64013952942626,0.00828719003495828,0.0716655912872513,"MFAP3L"
"ENSG00000151729",7775.5019782548,-0.637913497258766,0.0918098710655465,-6.94820164602274,3.69971942339329e-12,1.86846401508285e-09,"SLC25A4"
"ENSG00000056050",58.2463572243116,-0.287782570859211,0.112159326301096,-2.56583719205524,0.0102927126461408,0.0827725153472181,"HPF1"
"ENSG00000164142",1880.43973061802,0.204738482705909,0.0684466286597921,2.99121354425714,0.00277871103962803,0.0342275235794182,"FAM160A1"
"ENSG00000180015",52.7439908718795,-0.402404140578458,0.150877726100139,-2.6670877867776,0.00765116836495206,0.0682695870867707,NA
"ENSG00000248019",135.162187263524,0.327573288201525,0.103066256308878,3.17827871053961,0.00148152261430341,0.0217061816221443,"FAM13A-AS1"
"ENSG00000163293",51.1505429910913,-0.725341131357242,0.162065899569339,-4.47559377564748,7.61992441289293e-06,0.00039494287851676,"NIPAL1"
"ENSG00000132464",159.843947180495,-0.379243033222033,0.135150399565066,-2.80608147991048,0.00501480098930557,0.0515358269110263,"ENAM"
"ENSG00000170917",60.0545776512222,-0.343053004302353,0.121852329064513,-2.8153175810101,0.00487290527748357,0.0503999260882385,"NUDT6"
"ENSG00000138698",62.465993322676,-0.309936817847417,0.115524709482672,-2.68286169457025,0.00729951709346146,0.0664056943613097,"RAP1GDS1"
"ENSG00000172399",2502.03003870087,-1.26593167185546,0.165516194823159,-7.64838554443575,2.03518245984905e-14,1.6707288689069e-11,"MYOZ2"
"ENSG00000118579",575.325473587838,0.227148758612065,0.0737104070085503,3.08163755744445,0.00205865333056333,0.0274591056405122,"MED28"
"ENSG00000047662",61.0256544890974,0.85323186057558,0.204450036852503,4.17330255211023,3.00215843794064e-05,0.00117663309421372,"FAM184B"
"ENSG00000163257",231.517696340994,0.237794841792231,0.0722739827669895,3.29018593812492,0.00100121198876957,0.0164780475917048,"DCAF16"
"ENSG00000178177",249.899953902068,0.251742962842534,0.0988173656727455,2.54755792292858,0.0108479842605808,0.0860829795591347,"LCORL"
"ENSG00000109390",760.291877789245,-0.431710813431771,0.0889291914711713,-4.85454558047704,1.20663114928085e-06,8.77712435995404e-05,"NDUFC1"
"ENSG00000163453",544.536870323154,-0.600180148994065,0.111076854656678,-5.40328721810797,6.54305625531801e-08,7.41378604929495e-06,"IGFBP7"
"ENSG00000164111",420.044712867482,-0.387353797835136,0.0804767563196617,-4.81323820130782,1.48504104606791e-06,0.000105751016068977,"ANXA5"
"ENSG00000168743",56.8784251283355,-0.786319079581332,0.20453323038767,-3.84445636579911,0.000120819979645299,0.00352163914198516,"NPNT"
"ENSG00000288075",43.1683935317559,0.391587892826316,0.141839925637822,2.76077339342525,0.00576646716834233,0.0563449826797231,NA
"ENSG00000243199",1176.78429356006,-0.169699146369724,0.0679849964659687,-2.49612642775778,0.0125557842247326,0.0951608718097457,"RPL6P10"
"ENSG00000151726",3569.41644961168,-0.927246486167429,0.107410034304119,-8.63277339193501,5.98819967490854e-18,8.82061812114029e-15,"ACSL1"
"ENSG00000249138",12.5221445117086,-0.809470703772419,0.298574835866771,-2.7111149585748,0.00670573729004856,0.06281431496497,"SLED1"
"ENSG00000109685",326.859054473298,0.251366169225889,0.0694129876967045,3.62131320905271,0.000293111397761382,0.00680819588282548,"NSD2"
"ENSG00000163945",129.076470339639,0.392885487926279,0.129262298778663,3.03944376386978,0.00237015447667623,0.030491157590778,"UVSSA"
"ENSG00000170801",191.529935476473,0.318932661548538,0.115208316164688,2.76831284551221,0.00563473381337186,0.0556547212312023,"HTRA3"
"ENSG00000164125",237.703058206439,-0.567470164200316,0.10189569850745,-5.5691277699895,2.56017700785706e-08,3.42830975688495e-06,"GASK1B"
"ENSG00000138757",1756.05507184402,-0.304259772839276,0.08081048225048,-3.76510279812702,0.000166480575971631,0.00445190720253336,"G3BP2"
"ENSG00000080493",115.88490187696,-0.440892858721367,0.160472689624044,-2.7474635076803,0.0060058191897954,0.0577264056546077,"SLC4A4"
"ENSG00000138792",182.634837038826,-0.520610870515523,0.131652329328683,-3.95443721482335,7.67150131433573e-05,0.00244326949967925,"ENPEP"
"ENSG00000173085",194.635904953319,-0.305435687094169,0.0821615397505903,-3.71750198476502,0.000201202406649773,0.00512020197064219,"COQ2"
"ENSG00000163322",176.013895530849,0.259488877758358,0.0900520900031227,2.88154198030673,0.00395734514491467,0.0435554375974543,"ABRAXAS1"
"ENSG00000123739",402.728993106269,-0.25788771725802,0.0603975129341985,-4.26984001044848,1.95613234650957e-05,0.000837060677460815,"PLA2G12A"
"ENSG00000285330",179.211509779495,-0.28507561964712,0.092214664300875,-3.09143477133945,0.00199191741118764,0.0268566988254407,NA
"ENSG00000179010",749.441178733165,-0.186732409937345,0.0589517683774007,-3.16754552199199,0.0015373163988566,0.0223100202513869,"MRFAP1"
"ENSG00000151247",279.207687447693,-0.36843420378132,0.120086155597266,-3.06808226101384,0.00215437304464542,0.028383864225386,"EIF4E"
"ENSG00000152583",2076.76301051482,-0.348908912047475,0.0775118978633195,-4.50135942565518,6.75202150022781e-06,0.000361662824357657,"SPARCL1"
"ENSG00000196656",503.549862593397,-0.179252697699788,0.0682026131343926,-2.6282379730315,0.00858284495683113,0.0735743780101586,NA
"ENSG00000205208",33.0237438339358,-0.505626396063126,0.141261481433935,-3.57936495448404,0.000344430181465772,0.00761970949635669,"C4orf46"
"ENSG00000171503",1277.20603156207,-0.4429874235529,0.0694550898444715,-6.37804118524455,1.79367284143898e-10,5.66160020451345e-08,"ETFDH"
"ENSG00000171497",256.058600920335,-0.235334004659073,0.0791840450814719,-2.97198765757596,0.00295878578223557,0.0356506458669365,"PPID"
"ENSG00000249565",341.534607104274,-0.200390970596864,0.0726895068560758,-2.75680740266453,0.00583687198852258,0.0567818102746974,NA
"ENSG00000138772",130.990832618069,-0.549725474143712,0.124050603363882,-4.43146151035786,9.35965217719312e-06,0.000468671988340129,"ANXA3"
"ENSG00000245293",58.769019952851,-0.69647403188105,0.150182286554161,-4.63752449014603,3.52606841920231e-06,0.00021363636709603,"CYP2U1-AS1"
"ENSG00000085871",212.628442323581,-0.306308561351039,0.0970359258221139,-3.15665109345752,0.00159592181332228,0.0229446113434547,"MGST2"
"ENSG00000138796",1009.97006901604,-0.325122151497911,0.103437637984538,-3.14317068557299,0.00167128353957981,0.0237091555743281,"HADH"
"ENSG00000145349",1326.95279193582,-0.230714953873299,0.069319349999694,-3.32829078567987,0.000873806085699591,0.0149189694599103,"CAMK2D"
"ENSG00000109501",76.7500009270625,0.421341405054429,0.131650395259066,3.20045681765938,0.001372099280003,0.0206410441475175,"WFS1"
"ENSG00000172493",2014.92359261705,0.313277916167985,0.070169654049124,4.46457831969169,8.02265986819583e-06,0.000407495792615602,"AFF1"
"ENSG00000197386",775.084736602212,0.277992805025049,0.106728437974393,2.60467416464716,0.00919616689162097,0.0769292219480796,"HTT"
"ENSG00000248713",4045.89485283637,0.489139900832031,0.0842778323221895,5.80389750607344,6.47908910244508e-09,1.10119595168095e-06,"C4orf54"
"ENSG00000188993",77.7964410082576,0.628023691392443,0.131640310466195,4.77075516738255,1.83536518369514e-06,0.000125258359023148,"LRRC66"
"ENSG00000087274",1751.20758678977,0.152210537645002,0.0442482062220375,3.43992560695476,0.000581874103487619,0.0111432358106686,"ADD1"
"ENSG00000145495",2389.6578693255,0.327996885521914,0.0736364667097855,4.45427245734928,8.41781494189803e-06,0.000425489396728593,"MARCHF6"
"ENSG00000286986",11.2857866222901,-2.06699571634376,0.3538975760803,-5.84066084667038,5.19941576751003e-09,9.37804827617421e-07,NA
"ENSG00000164237",1255.59137559176,0.806247514916891,0.100212258037926,8.04539814492316,8.59654756585681e-16,9.49703592338032e-13,"CMBL"
"ENSG00000124275",357.294641495743,-0.241692613933766,0.0783395637891314,-3.08519223548827,0.0020342062895081,0.0272192508503749,"MTRR"
"ENSG00000183666",208.926558417698,0.310855781900423,0.123005964934418,2.52716022402783,0.0114989029679921,0.0897767706988638,"GUSBP1"
"ENSG00000251629",24.8838573183263,0.474670908740284,0.190285427737635,2.49452054413099,0.0126127425001507,0.0953585521843529,"LINC02241"
"ENSG00000248461",19.5650517315853,1.64190978778588,0.325260820268092,5.04797899246689,4.46508229848755e-07,3.90716805485475e-05,"LINC02119"
"ENSG00000248092",566.896180910303,-0.260278267248258,0.0831667038860084,-3.12959700320703,0.00175046266947416,0.024517573807944,NA
"ENSG00000169271",453.968293860061,-0.273860719376163,0.111051773002512,-2.46606345825715,0.0136607130192249,0.0999862374028239,"HSPB3"
"ENSG00000112964",1070.38709124529,0.36340998551067,0.0849981287266844,4.27550571941686,1.90703904882719e-05,0.000827748648972509,"GHR"
"ENSG00000251273",56.8173082067472,0.417242763326705,0.155153021386072,2.68923389051166,0.00716162213688764,0.0655900688557647,NA
"ENSG00000150753",621.234581149668,-0.239709609111065,0.0822442584816415,-2.91460599847918,0.00356137844655997,0.0406922594837712,"CCT5"
"ENSG00000251062",257.857707927465,-0.430548270567467,0.118621757774106,-3.62958936578371,0.000283872442955304,0.00661969564865165,NA
"ENSG00000215158",317.952498600271,0.400616483510615,0.0941674643242153,4.25429830128277,2.09705588181547e-05,0.000880464602540861,NA
"ENSG00000038427",543.602748238648,-0.690482594002128,0.238958987342957,-2.88954435938891,0.00385800570565662,0.0428624191409091,"VCAN"
"ENSG00000083720",341.564615754275,-0.705667458448869,0.173726378557351,-4.06194766913829,4.86649877412419e-05,0.00170337093725583,"OXCT1"
"ENSG00000247572",19.4983410789043,0.763272865023042,0.194119455647277,3.93197509480935,8.42507958538776e-05,0.00264045579346302,"CKMT2-AS1"
"ENSG00000113273",88.4919562022417,-0.40590352807286,0.107929570583036,-3.76081852156148,0.000169358269846228,0.00451519875988224,"ARSB"
"ENSG00000133401",167.170927621482,0.294902141974019,0.118667701339365,2.48510874185269,0.0129511866551564,0.0966336746798415,"PDZD2"
"ENSG00000131730",4378.25956336716,-0.557388213289478,0.102385997345594,-5.44398870685477,5.21005245541291e-08,6.09886670211116e-06,"CKMT2"
"ENSG00000134056",212.30244128834,-0.516928448082611,0.146726222597605,-3.52308155237036,0.000426560084445852,0.00894459790348984,"MRPS36"
"ENSG00000153071",210.797964992134,-0.320425223819114,0.112612261262754,-2.84538486507679,0.00443577920966732,0.0470911911772249,"DAB2"
"ENSG00000127184",2383.68363240261,-0.308175544741034,0.105334555005038,-2.92568326439786,0.0034370067084329,0.0397855472025277,"COX7C"
"ENSG00000217416",159.969076541328,-0.28770073041567,0.0889228345829064,-3.23539765421484,0.00121473425066167,0.0189846530633913,NA
"ENSG00000214942",145.332909721903,0.63533927593712,0.205194205415734,3.0962827368828,0.00195963409833328,0.0266011418811243,NA
"ENSG00000164347",375.131335302948,-0.300523089380746,0.0838993902892178,-3.58194604686379,0.000341044236558753,0.0076036872919335,"GFM2"
"ENSG00000286721",14.0558196396098,0.645730549057238,0.219820202818191,2.93753959271573,0.0033082792578119,0.038649797859275,NA
"ENSG00000164258",669.897856988715,-0.322966427379901,0.0711594269377418,-4.53863165118612,5.66204417405438e-06,0.000311782843677836,"NDUFS4"
"ENSG00000067113",275.080816585769,-0.469195800911184,0.0859093095246682,-5.46152452519081,4.72063016585393e-08,5.6763169259615e-06,"PLPP1"
"ENSG00000248309",142.342428191355,-0.74113003412433,0.123244416399403,-6.01349785877944,1.81562330097513e-09,3.96209351457239e-07,"MEF2C-AS1"
"ENSG00000253203",152.297534745873,0.52682794604296,0.140909376244233,3.73877140105871,0.000184921783542976,0.00482817938833922,"GUSBP3"
"ENSG00000170606",872.123788393732,-0.266351440459607,0.0762408038560646,-3.49355498615221,0.000476634816215863,0.00966169382044907,"HSPA4"
"ENSG00000145794",387.456507348959,0.837078763240013,0.141290552075451,5.92452043639126,3.13210060049608e-09,6.30859548819109e-07,"MEGF10"
"ENSG00000164318",410.644977520943,-0.389338423840066,0.0757497057345638,-5.13980113935169,2.75029384735492e-07,2.62779427274841e-05,"EGFLAM"
"ENSG00000113522",349.638079748984,0.255764880326958,0.0914412139018081,2.79704161191042,0.00515728905841543,0.05251165979064,"RAD50"
"ENSG00000286615",26.2235237946933,1.10976831476332,0.217693489838325,5.0978479677436,3.4353654244418e-07,3.19597469697017e-05,NA
"ENSG00000134986",758.416411928301,-0.376667635511783,0.150993319408079,-2.49459801922621,0.0126099893323496,0.0953585521843529,"NREP"
"ENSG00000120708",193.399447654191,-0.580086904115224,0.125187971334036,-4.6337271699003,3.59140249383682e-06,0.000215191967732406,"TGFBI"
"ENSG00000253366",138.885950628665,0.333724962018346,0.12238271071048,2.72689630815449,0.00639331265109034,0.060855247399393,NA
"ENSG00000113296",415.113512774443,-0.433315775011854,0.090101383786597,-4.80920222089099,1.51533849537905e-06,0.000106713638423586,"THBS4"
"ENSG00000283782",333.134493601015,0.238051276480151,0.0855354140115714,2.78307271007008,0.00538467372876326,0.0540485478873478,NA
"ENSG00000251027",12.2464787625513,-0.935744636749311,0.271937329948561,-3.44103046435851,0.000579503282743151,0.0111098698761041,"LINC01950"
"ENSG00000174136",368.809905581045,0.304004244366153,0.0874088291705516,3.47795808788357,0.000505248918733511,0.0101256007795165,"RGMB"
"ENSG00000244921",216.324290998203,0.430121251209265,0.152191592706699,2.82618273164527,0.00471063831427979,0.0493097454134966,"MTCYBP18"
"ENSG00000155329",126.583857295081,-0.398966658274174,0.115454188559116,-3.45562740731481,0.000549013656327399,0.0106994105724841,"ZCCHC10"
"ENSG00000082068",266.939306707184,0.218987720854925,0.0767163871665446,2.85451034574298,0.00431032277859603,0.046219883887502,"WDR70"
"ENSG00000226306",215.562443109258,-0.692361097119977,0.186620831035242,-3.70998828629816,0.000207268837098919,0.00521892302643944,"NPY6R"
"ENSG00000249119",182.985936284841,-0.824200085404325,0.317827766029206,-2.59322870277037,0.00950795205360213,0.0789396714417432,"MTND6P4"
"ENSG00000113732",260.449906388441,-0.233027718855925,0.0891420191724724,-2.61411757349877,0.00894582460395483,0.0756431338517598,"ATP6V0E1"
"ENSG00000113575",805.166282812218,-0.469526125132973,0.0856595581859806,-5.48130453946023,4.22201000024387e-08,5.18251727529935e-06,"PPP2CA"
"ENSG00000113657",1080.72456203125,-0.276520727480197,0.0843605747566612,-3.27784309528264,0.00104603522771152,0.0170726857664163,"DPYSL3"
"ENSG00000168938",126.659324271542,-0.272667108866972,0.0853979771209843,-3.19289891938167,0.00140852242105759,0.0208867804652802,"PPIC"
"ENSG00000287527",14.3665564993837,0.899779579059434,0.246285363583877,3.65340256508178,0.000258788016934635,0.00617319431489421,NA
"ENSG00000155850",125.589127326636,-0.258243305623507,0.0812620935046087,-3.17790613662767,0.00148342766460457,0.0217061816221443,"SLC26A2"
"ENSG00000064651",948.850553745974,0.411034158208409,0.104462182455529,3.93476518053212,8.32780762151078e-05,0.00261925849675844,"SLC12A2"
"ENSG00000161021",225.610706823721,0.283118063459955,0.111892476408893,2.5302689916822,0.0113975110169589,0.0892611452085802,"MAML1"
"ENSG00000273345",121.508634417037,-0.323306398684391,0.088422172649782,-3.65639509860186,0.000255787015147711,0.00613472358175162,NA
"ENSG00000254373",88.9094084841221,-0.322362095929026,0.121599334046131,-2.65101859691707,0.0080249422635041,0.0704664080723788,NA
"ENSG00000156463",332.587691445725,0.657651248109782,0.117018692239659,5.62005296352899,1.90898927808342e-08,2.63619488120333e-06,"SH3RF2"
"ENSG00000145824",291.838124330027,0.915143550474204,0.167374721261611,5.46763300680161,4.5608495135717e-08,5.55983282771678e-06,"CXCL14"
"ENSG00000177932",126.169992927754,0.272705678663738,0.0870781373527589,3.13173532363227,0.00173776458742176,0.0244369290089223,"ZNF354C"
"ENSG00000037280",62.4855785624651,0.38430423463468,0.143587439308048,2.67644744196744,0.0074407235008835,0.0670689590013344,"FLT4"
"ENSG00000113578",29.7205328823312,-0.607196412094756,0.169933210276563,-3.57314742131074,0.000352716054226627,0.00776414567186782,"FGF1"
"ENSG00000113719",663.253817053649,-0.259542728160769,0.0591650994761817,-4.38675385419159,1.15054866977754e-05,0.00055114087498612,"ERGIC1"
"ENSG00000113580",2354.44517401752,0.187605062403824,0.0708852648802144,2.64660169812229,0.00813050538031435,0.0708303662407277,"NR3C1"
"ENSG00000183111",420.153244689854,0.243239501407878,0.0843775274469071,2.88275218257529,0.00394217444421016,0.0434425657580167,"ARHGEF37"
"ENSG00000123643",79.7580109968712,-0.716869544959874,0.204580887773878,-3.50408854297389,0.000458172991397209,0.0093843172606455,"SLC36A1"
"ENSG00000120725",174.493821883973,0.220155693793072,0.0706989982714852,3.11398604189088,0.00184578221547674,0.0255090277097473,"SIL1"
"ENSG00000120729",13421.5834569227,-0.84334817963506,0.117355257337999,-7.18628375724236,6.65786026303178e-13,3.79626896804354e-10,"MYOT"
"ENSG00000164332",78.4445861904207,-0.301955638630016,0.106020178080406,-2.84809593887885,0.00439816637133607,0.0468607527304017,"UBLCP1"
"ENSG00000146067",207.229838668273,0.320418961850213,0.124416581235622,2.57537185693439,0.0100132369175547,0.0812644516780056,"FAM193B"
"ENSG00000164402",79.5052409363651,-0.414081819991706,0.105263247934241,-3.93377392506819,8.36224399085139e-05,0.00262541784693231,"SEPTIN8"
"ENSG00000186335",538.119453309324,-0.610797223626233,0.114401736738245,-5.33905551647139,9.34320333705609e-08,1.01319301954481e-05,"SLC36A2"
"ENSG00000196743",117.483832150752,-0.360837017140274,0.0941718573992736,-3.8316863137825,0.000127267941955236,0.00365145392257709,"GM2A"
"ENSG00000218227",677.444982938554,0.142230164907443,0.0545036360451508,2.60955369637394,0.00906604164636144,0.0761408500692384,"RPL19P9"
"ENSG00000204677",692.923238496262,0.146195984525651,0.0537336813913219,2.72075131910209,0.00651337400608352,0.0615012814805194,"FAM153CP"
"ENSG00000212402",80.059333534643,0.373736266706706,0.133956209373148,2.78998837348126,0.00527099343416928,0.0532496886622941,"SNORA74B"
"ENSG00000180104",412.257395436688,0.190288837452068,0.0654069000793566,2.90930830265913,0.00362229454150082,0.0410960708058848,"EXOC3"
"ENSG00000225138",24.9846061545281,0.696662924943398,0.23391940117305,2.97821780258414,0.00289929876416985,0.0352780224675178,NA
"ENSG00000145494",364.787198772319,-0.3375317311434,0.0783709975260103,-4.3068449017939,1.65599636379094e-05,0.000743820837295245,"NDUFS6"
"ENSG00000048162",74.1261040083382,-0.432601813396245,0.136891694820226,-3.16017574305265,0.00157674001284392,0.0227566243061609,"NOP16"
"ENSG00000145912",151.877103015635,-0.18157778050262,0.0714099500531898,-2.54275182054282,0.0109983317150619,0.0869806387606724,"NHP2"
"ENSG00000120306",675.283039223676,-0.474856211530485,0.0816394455461204,-5.81650461188183,6.00908855952672e-09,1.04133969978622e-06,"CYSTM1"
"ENSG00000113070",272.62042213898,-0.735450907006131,0.257194649246361,-2.85951091580315,0.00424294815552233,0.0457586037809717,"HBEGF"
"ENSG00000176018",217.024659336469,-0.24520367602433,0.0983280840660447,-2.49372982656341,0.0126408720159633,0.0953649397158202,"LYSMD3"
"ENSG00000155506",777.522463061185,0.261949930949918,0.0938662439285348,2.79067234382314,0.0052598689152793,0.0532189141078861,"LARP1"
"ENSG00000187678",42.3372118363156,-0.446045018487975,0.152846410002267,-2.91825642801398,0.00351994752811992,0.0404016834461348,"SPRY4"
"ENSG00000092421",153.331001714705,0.233739200929015,0.0878280178241014,2.66132843163031,0.00778329957502367,0.0690304080723123,"SEMA6A"
"ENSG00000173210",432.55420503383,0.358371363707893,0.0809082634896084,4.42935428658558,9.45156466564437e-06,0.000469286115252612,"ABLIM3"
"ENSG00000215068",137.064618070121,0.464636939436793,0.125104852963348,3.71398014090563,0.000204024811761834,0.0051592883729645,"LOC153684"
"ENSG00000113013",2715.85931458961,-0.289190520698007,0.0826907110140931,-3.49725521949763,0.00047007188198955,0.00957256979959365,"HSPA9"
"ENSG00000255883",181.869596257106,-0.380037578118774,0.0936562812520636,-4.05779060451859,4.95391542354626e-05,0.00173054168036766,NA
"ENSG00000175416",570.464650878955,-0.193938737562347,0.0693556482423823,-2.79629334419275,0.00516924579846603,0.0526031023222139,"CLTB"
"ENSG00000197226",435.248030215527,0.237694788473566,0.0908957397197087,2.61502672409659,0.00892204743476974,0.075602162251673,"TBC1D9B"
"ENSG00000113205",17.4337457931297,0.60038463053126,0.207140135887397,2.89844663835517,0.00375016117989178,0.042087523184614,"PCDHB3"
"ENSG00000156453",169.325121330693,0.331234253658218,0.123066913984112,2.6914971939654,0.00711320967132148,0.0653498410344483,"PCDH1"
"ENSG00000252464",34.6495712429288,0.425880162310181,0.162635772217739,2.61861309171272,0.0088288021278583,0.0750639280481113,"RN7SKP70"
"ENSG00000120733",1015.28559162741,0.318038492657487,0.0514481397670712,6.18172968152764,6.34030273430299e-10,1.62422016132666e-07,"KDM3B"
"ENSG00000231989",265.431706609693,-0.272227554372085,0.0933820129712897,-2.91520332139104,0.00355456885577127,0.0406670285402025,"PPP1R2B"
"ENSG00000183323",50.4206337376165,-0.394341592182846,0.127674616418033,-3.08864520800038,0.00201071405255923,0.0270482356111392,"CCDC125"
"ENSG00000085231",116.450214895453,-0.377444263321134,0.124360756567718,-3.03507532229917,0.00240475621861179,0.0306892888011177,"AK6"
"ENSG00000172795",480.79976957266,0.205202181432906,0.0817805217719459,2.5091816117918,0.0121011250686132,0.092959359718734,"DCP2"
"ENSG00000145808",51.0910777600778,-0.596520341113712,0.181532009229926,-3.28603392671189,0.00101608770953192,0.0166762918790029,"ADAMTS19"
"ENSG00000113163",444.98461238049,0.137377544388548,0.0504454118269236,2.72329116590197,0.00646350650094684,0.0612594857430222,"CERT1"
"ENSG00000133835",652.156129841956,-0.218651879425237,0.0632667314959007,-3.45603248745992,0.000548189245794629,0.0106951358815296,"HSD17B4"
"ENSG00000213523",155.999607706787,-0.326646643262679,0.0771058955765993,-4.23633810125685,2.27194598149782e-05,0.000941870376790639,"SRA1"
"ENSG00000230561",16.3521592340306,0.6789323486982,0.259389443637542,2.61742474627034,0.00885960212803685,0.0752895803919132,"CCDC192"
